lower_layer_super_output_areas_code,asian_asian_british_or_asian_welsh_bangladeshi,asian_asian_british_or_asian_welsh_chinese,asian_asian_british_or_asian_welsh_indian,asian_asian_british_or_asian_welsh_pakistani,asian_asian_british_or_asian_welsh_other_asian
E01002632,0.006256517205422315,0.006256517205422315,0.3816475495307612,0.09801876955161627,0.10218978102189781
E01002633,0.016150740242261104,0.004486316733961417,0.27860026917900405,0.09286675639300135,0.0870345446388515
E01002634,0.020939445387662705,0.00622524052065648,0.1907187323146576,0.10469722693831353,0.09564233163554046
E01002635,0.014007003501750876,0.0010005002501250625,0.42521260630315155,0.17108554277138568,0.08104052026013006
E01002636,0.006132075471698114,0.005188679245283019,0.42452830188679247,0.10471698113207548,0.1320754716981132
E01002637,0.002617801047120419,0.0010471204188481676,0.3382198952879581,0.06544502617801047,0.13507853403141362
E01002638,0.005429864253393665,0.004524886877828055,0.2918552036199095,0.12850678733031673,0.12352941176470589
E01002639,0.02749719416386083,0.010101010101010102,0.39057239057239057,0.0914702581369248,0.09708193041526375
E01002640,0.025720620842572064,0.02350332594235033,0.4106430155210643,0.12239467849223946,0.07494456762749446
E01002641,0.008178438661710037,0.00929368029739777,0.3613382899628253,0.06840148698884758,0.07806691449814127
E01002643,0.010611050128064398,0.0062202707647274055,0.22246615440907427,0.06256860592755215,0.09330406147091108
E01002645,0.013262599469496022,0.005305039787798408,0.29133510167992926,0.05305039787798409,0.10610079575596817
E01002646,0.024516129032258065,0.004301075268817204,0.3135483870967742,0.10365591397849462,0.08903225806451613
E01002647,0.02569882777276826,0.007213706041478809,0.2795311091073039,0.10279531109107304,0.09242560865644725
E01002649,0.0078125,0.00537109375,0.28564453125,0.06103515625,0.10009765625
E01002650,0.015049504950495049,0.005544554455445544,0.3188118811881188,0.1405940594059406,0.0902970297029703
E01002651,0.023048716605552647,0.006286013619696176,0.2881089575694081,0.2105814562598219,0.09219486642221059
E01002652,0.017763845350052248,0.009404388714733543,0.3014629049111808,0.21577847439916406,0.08986415882967608
E01002653,0.012111637704054766,0.00421274354923644,0.34807793575566087,0.09057398630858346,0.06635071090047394
E01002654,0.008881922675026124,0.027168234064785787,0.23458725182863113,0.055381400208986416,0.06583072100313479
E01002655,0.011764705882352941,0.009625668449197862,0.22566844919786097,0.09572192513368984,0.058823529411764705
E01002656,0.0028149190710767065,0.009148486980999296,0.10907811400422238,0.02674173117522871,0.04081632653061224
E01002657,0.01037344398340249,0.0036307053941908715,0.2033195020746888,0.049273858921161824,0.07313278008298756
E01002658,0.0014825796886582653,0.01704966641957005,0.11267605633802817,0.011860637509266123,0.026686434395848776
E01002659,0,0.010958904109589041,0.21712328767123287,0.0636986301369863,0.05342465753424658
E01002660,0.0066985645933014355,0,0.4645933014354067,0.09808612440191387,0.09856459330143541
E01002661,0.0016835016835016834,0.0012626262626262627,0.5652356902356902,0.08333333333333333,0.06902356902356903
E01002662,0.0035856573705179283,0.00796812749003984,0.4792828685258964,0.06772908366533864,0.07649402390438247
E01002663,0.013895321908290875,0,0.4094488188976378,0.05419175544233441,0.08661417322834646
E01002665,0.010888252148997135,0.0028653295128939827,0.3713467048710602,0.05959885386819484,0.12722063037249284
E01002666,0.0010758472296933835,5.379236148466917e-4,0.37708445400753093,0.13878429263044648,0.12641204948897256
E01002667,0.007748404740200547,0.016408386508659983,0.05697356426618049,0.019143117593436645,0.05104831358249772
